,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
70,71,Auburn,26.6,24.3,22.0,31.8,20.4,25.1
71,72,LSU,26.5,22.3,27.0,30.7,21.4,32.0
72,72,LA Tech,26.5,30.7,31.0,27.6,25.5,22.3
73,74,Georgia State,26.3,35.7,37.0,23.2,29.3,33.3
74,75,Charlotte,26.2,31.3,34.0,28.2,24.5,27.0
75,76,Minnesota,26.1,26.7,23.0,23.6,29.6,27.3
76,77,Kansas St,25.9,20.3,17.0,27.3,24.2,26.6
77,78,Wisconsin,25.8,27.7,13.0,25.4,26.4,25.1
78,79,San Diego St,25.8,26.0,27.0,27.0,24.4,24.6
79,80,Nebraska,25.7,22.0,21.0,29.0,21.8,23.1
80,81,Iowa,25.7,29.3,28.0,25.4,26.0,31.8
81,82,Buffalo,25.6,16.0,3.0,28.0,23.7,43.4
82,83,Penn State,25.2,24.0,27.0,26.5,23.6,29.8
83,83,VA Tech,25.2,34.3,29.0,28.7,21.0,31.1
84,85,Clemson,24.8,40.7,30.0,31.0,19.7,43.0
85,86,S Alabama,24.6,14.0,21.0,28.4,21.5,19.9
86,87,Maryland,24.1,26.3,40.0,25.2,22.8,23.6
87,88,TX El Paso,24.0,26.7,25.0,25.6,22.7,23.8
88,89,Arkansas St,23.9,23.0,22.0,26.6,21.7,31.2
89,90,Ball State,23.8,22.0,20.0,18.8,28.0,34.3
90,90,Tulane,23.8,28.7,28.0,22.6,24.8,34.7
91,92,Colorado St,23.7,25.3,10.0,20.6,26.3,22.3
92,93,Fla Atlantic,23.6,16.7,17.0,30.8,17.7,18.9
93,94,Wyoming,23.5,23.7,14.0,18.6,27.7,26.5
94,95,W Virginia,23.3,27.3,34.0,23.8,22.8,23.2
95,96,Washington,22.8,20.0,13.0,26.5,18.4,30.3
96,97,Ohio,22.3,22.3,10.0,24.2,20.7,34.3
97,97,Boston Col,22.3,24.7,10.0,19.6,24.5,27.8
98,99,Texas State,22.1,25.0,24.0,27.6,17.5,27.7
99,99,GA Tech,22.1,10.0,0.0,17.8,25.7,23.9
100,101,California,21.9,19.3,14.0,22.0,21.8,20.3
101,102,S Florida,21.8,18.3,13.0,31.0,14.2,22.6
102,103,LA Monroe,21.7,18.0,16.0,29.2,15.5,16.3
103,104,Syracuse,21.5,11.3,14.0,19.5,24.0,17.8
104,105,Kansas,21.1,37.7,28.0,16.4,25.0,15.8
105,106,Bowling Grn,20.9,15.0,21.0,20.2,21.5,11.4
106,107,Duke,20.8,16.3,10.0,28.3,11.8,24.8
107,108,N Mex State,20.7,21.0,44.0,20.3,21.0,--
108,109,Stanford,20.4,13.0,14.0,16.7,24.2,29.3
109,110,Navy,20.4,26.3,38.0,20.5,20.2,16.6
110,111,Illinois,20.2,28.0,47.0,23.1,16.0,20.1
111,112,Troy,19.9,12.7,10.0,19.8,20.0,27.0
112,113,UNLV,19.6,20.3,14.0,18.8,20.3,17.3
113,114,GA Southern,19.4,19.3,3.0,23.6,15.8,27.3
114,115,Rice,19.1,28.0,35.0,22.2,16.5,23.4
115,115,S Carolina,19.1,16.3,0.0,19.2,19.0,23.5
116,117,Akron,18.5,18.0,14.0,15.2,21.2,17.2
117,118,Rutgers,18.3,18.0,16.0,21.2,15.8,26.7
118,119,Florida Intl,17.8,11.3,17.0,20.0,16.0,25.5
119,120,San Jose St,17.7,16.7,9.0,20.6,15.3,28.6
120,121,Colorado,17.3,17.7,13.0,21.0,14.2,28.5
121,122,Arizona,17.0,20.7,15.0,17.0,17.0,17.4
122,123,Vanderbilt,16.9,18.3,21.0,17.3,16.4,14.8
123,124,U Mass,16.4,20.3,27.0,22.5,12.3,3.0
124,125,Northwestern,15.9,11.7,14.0,20.6,12.0,24.7
125,125,S Mississippi,15.9,29.7,37.0,14.6,17.0,25.4
126,127,Temple,14.1,10.7,14.0,13.2,14.8,19.9
127,128,Connecticut,13.8,13.7,17.0,13.0,14.3,--
128,129,Indiana,13.7,8.0,7.0,12.6,14.7,28.9
129,130,New Mexico,10.8,5.7,10.0,15.6,6.8,23.9
